AirportID,Year,Month,Day,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter,__index_level_0__
15304,2013,6,6,1653,-5,SCT020 BKN033 BKN250,10.0,,80.0,26.7,75.0,23.6,72.0,22.2,77.0,23.0,230,33.0,29.68,,,29.68,AA,T,29.69,4130
14771,2013,8,29,1556,-8,FEW009,10.0,,71.0,21.7,63.0,17.3,58.0,14.4,64.0,21.0,280,,30.0,,,30.02,AA,,30.02,4131
11433,2013,6,11,936,-5,SCT013 BKN025 OVC060,8.0,,73.0,23.0,67.0,19.2,63.0,17.0,71.0,9.0,300,,29.18,,,,SP,,29.89,4132
13931,2013,7,11,1618,-5,SCT008 SCT050 BKN110,5.0,RA BR,73.0,23.0,72.0,22.4,72.0,22.0,97.0,5.0,170,,29.89,,,,SP,,29.92,4133
10693,2013,5,5,229,-6,BKN010 OVC013,10.0,,46.0,8.0,46.0,7.5,45.0,7.0,96.0,6.0,290,,29.22,,,,SP,,29.87,4134
10529,2013,6,24,2251,-5,FEW170 SCT200 SCT250,10.0,,71.0,21.7,68.0,19.8,66.0,18.9,84.0,5.0,220,,29.78,,,29.96,AA,,29.97,4135
10713,2013,6,10,1853,-7,CLR,10.0,,83.0,28.3,55.0,12.7,28.0,-2.2,13.0,18.0,280,,26.68,,,29.54,AA,,29.63,4136
11278,2013,4,21,1952,-5,BKN250,10.0,,50.0,10.0,39.0,4.1,23.0,-5.0,35.0,5.0,100,,30.5,,,30.57,AA,,30.57,4137
11057,2013,10,24,752,-5,CLR,10.0,,43.0,6.1,40.0,4.1,35.0,1.7,73.0,0.0,000,,29.34,,,30.17,AA,,30.17,4138
13487,2013,7,25,2153,-6,FEW045 SCT110 SCT140,10.0,,76.0,24.4,67.0,19.5,62.0,16.7,62.0,9.0,200,,29.04,,,29.92,AA,,29.93,4139
14307,2013,10,15,1151,-5,FEW045 SCT070 SCT250,10.0,,67.0,19.4,56.0,13.4,47.0,8.3,49.0,3.0,VR ,,30.16,,,30.23,AA,,30.23,4140
13796,2013,6,8,953,-8,CLR,10.0,,73.0,22.8,63.0,17.4,57.0,13.9,57.0,8.0,290,,29.67,,,29.75,AA,,29.76,4141
14057,2013,5,3,253,-8,CLR,10.0,,52.0,11.1,45.0,7.0,36.0,2.2,55.0,6.0,310,,30.17,,,30.29,AA,,30.29,4142
14100,2013,5,5,854,-5,BKN025,10.0,,52.0,11.1,46.0,7.5,38.0,3.3,59.0,7.0,070,16.0,30.26,,,30.28,AA,,30.29,4143
13244,2013,7,14,454,-6,FEW020 BKN050 BKN250,9.0,,72.0,22.2,68.0,19.7,65.0,18.3,79.0,8.0,090,,29.66,,,30.0,AA,,30.02,4144
15304,2013,9,17,753,-5,FEW015 SCT250,10.0,,79.0,26.1,75.0,23.8,73.0,22.8,82.0,3.0,VR ,,30.05,,,30.05,AA,,30.06,4145
11042,2013,10,24,1349,-5,CLR,10.0,,45.0,7.0,39.0,3.7,30.0,-1.0,56.0,17.0,260,22.0,29.18,,,,SP,,30.04,4146
11057,2013,10,23,252,-5,SCT007,7.0,,57.0,13.9,56.0,13.5,56.0,13.3,96.0,6.0,260,,28.94,,,29.74,AA,,29.76,4147
12339,2013,10,10,254,-5,CLR,10.0,,52.0,11.1,49.0,9.4,46.0,7.8,80.0,3.0,050,,29.28,,,30.14,AA,,30.15,4148
11057,2013,8,15,2252,-5,BKN095 OVC180,10.0,,68.0,20.0,61.0,16.0,56.0,13.3,66.0,5.0,070,,29.32,,,30.13,AA,,30.15,4149
14683,2013,7,4,2051,-6,SCT095,10.0,,86.0,30.0,69.0,20.4,59.0,15.0,40.0,10.0,140,,29.06,,,29.87,AA,,29.93,4150
15376,2013,7,2,2253,-7,CLR,10.0,,82.0,27.8,66.0,18.7,56.0,13.3,41.0,13.0,090,23.0,27.34,,,29.85,AA,,30.01,4151
10821,2013,5,10,2354,-5,FEW012 OVC100,8.0,-RA,64.0,17.8,63.0,17.4,63.0,17.2,97.0,3.0,150,,29.74,,,29.91,AA,0.02,29.91,4152
11618,2013,8,9,729,-5,BKN013 OVC020,10.0,,77.0,25.0,74.0,23.4,73.0,23.0,88.0,9.0,180,,29.87,,,,SP,,29.9,4153
11618,2013,10,20,151,-5,FEW070 SCT100,10.0,,55.0,12.8,51.0,10.7,48.0,8.9,77.0,11.0,260,,29.77,,,29.79,AA,,29.8,4154
14843,2013,8,27,1456,-4,FEW032 SCT070 SCT120,10.0,,90.0,32.2,78.0,25.5,73.0,22.8,57.0,17.0,060,,29.92,,,29.92,AA,,29.93,4155
13232,2013,9,22,451,-6,FEW030,10.0,,50.0,10.0,47.0,8.1,43.0,6.1,77.0,6.0,320,,29.33,,,29.98,AA,,29.99,4156
10693,2013,4,10,453,-6,FEW200,10.0,,65.0,18.3,60.0,15.7,57.0,13.9,75.0,8.0,200,,29.34,,,29.97,AA,,29.99,4157
11278,2013,10,10,1052,-5,OVC008,3.0,-RA BR,58.0,14.4,56.0,13.5,55.0,12.8,90.0,11.0,010,,30.04,,,30.11,AA,0.03,30.11,4158
13796,2013,10,28,2353,-8,BKN022 BKN030 OVC040,10.0,,57.0,13.9,53.0,11.5,49.0,9.4,75.0,9.0,210,,29.78,,,29.87,AA,T,29.87,4159
13931,2013,4,29,1534,-5,FEW006 BKN032 OVC047,7.0,,64.0,18.0,62.0,16.7,61.0,16.0,90.0,7.0,150,,29.98,,,,SP,,30.01,4160
14524,2013,6,25,1054,-5,FEW030 SCT300,10.0,,88.0,31.1,76.0,24.5,71.0,21.7,57.0,8.0,280,,29.88,,,30.06,AA,,30.06,4161
14570,2013,8,4,755,-8,CLR,10.0,,68.0,20.0,52.0,10.9,37.0,2.8,32.0,0.0,000,,25.64,,,29.97,AA,,30.13,4162
14893,2013,6,25,1248,-8,SCT005 BKN036 OVC044,7.0,,70.0,21.0,69.0,20.3,68.0,20.0,93.0,13.0,200,,29.93,,,,SP,,29.97,4163
14100,2013,5,9,1154,-5,FEW025 SCT038 OVC046,10.0,-RA,66.0,18.9,60.0,15.3,55.0,12.8,68.0,9.0,260,,29.92,,,29.95,AA,T,29.95,4164
10821,2013,5,5,1854,-5,FEW040 SCT250,10.0,,58.0,14.4,50.0,10.2,43.0,6.1,58.0,8.0,120,,30.01,,,30.18,AA,,30.18,4165
14027,2013,10,10,1353,-5,SCT033 SCT050 SCT250,10.0,,88.0,31.1,73.0,22.9,66.0,18.9,48.0,13.0,040,,29.93,,,29.95,AA,,29.95,4166
14057,2013,10,14,2153,-8,CLR,10.0,,50.0,10.0,48.0,8.9,46.0,7.8,86.0,0.0,000,,30.23,,,30.35,AA,,30.35,4167
13303,2013,4,7,353,-5,FEW035,10.0,,70.0,21.1,63.0,17.4,59.0,15.0,68.0,0.0,000,,30.0,6.0,12.0,30.03,AA,,30.03,4168
10693,2013,8,4,1253,-6,BKN040 BKN250,10.0,,85.0,29.4,70.0,21.1,62.0,16.7,46.0,10.0,360,,29.45,,,30.08,AA,,30.1,4169
12889,2013,5,7,556,-8,FEW080,10.0,,58.0,14.4,49.0,9.1,39.0,3.9,49.0,14.0,200,,27.58,,,29.82,AA,,29.86,4170
13244,2013,6,25,2154,-6,OVC250,10.0,,83.0,28.3,73.0,22.7,68.0,20.0,61.0,11.0,200,,29.59,,,29.94,AA,,29.95,4171
13830,2013,8,10,654,-10,BKN018 BKN024,5.0,RA BR,75.0,24.0,74.0,23.1,73.0,23.0,94.0,5.0,010,,29.94,,,30.0,AA,0.06,29.99,4172
10529,2013,6,25,651,-5,BKN250,9.0,,72.0,22.2,68.0,20.0,66.0,18.9,82.0,5.0,200,,29.74,,,29.92,AA,,29.93,4173
13795,2013,5,18,935,-5,SCT022 SCT032 BKN048,10.0,,79.0,26.0,71.0,21.4,66.0,19.0,65.0,11.0,220,,30.08,,,,AA,,30.18,4174
13795,2013,10,11,735,-5,OVC004,2.5,,61.0,16.0,59.0,14.8,57.0,14.0,87.0,3.0,300,,29.84,,,,AA,,29.94,4175
14771,2013,6,28,1856,-8,FEW028 SCT150,10.0,,69.0,20.6,60.0,15.4,53.0,11.7,57.0,15.0,290,,29.89,,,29.91,AA,,29.91,4176
13795,2013,7,24,555,-5,CLR,3.0,,73.0,23.0,73.0,22.7,73.0,23.0,100.0,3.0,230,,29.68,,,,AA,,29.78,4177
13204,2013,5,4,953,-5,FEW010 BKN023 OVC038,10.0,,72.0,22.2,69.0,20.7,68.0,20.0,87.0,3.0,220,,29.63,,,29.74,AA,T,29.74,4178
14570,2013,5,14,2355,-8,FEW200,10.0,,62.0,16.7,50.0,10.2,40.0,4.4,45.0,5.0,250,,25.58,,,29.91,AA,,30.06,4179
14057,2013,5,4,1953,-8,FEW120,10.0,,74.0,23.3,53.0,11.7,31.0,-0.6,21.0,9.0,080,,29.81,,,29.92,AA,,29.93,4180
14492,2013,6,22,651,-5,OVC006,10.0,,70.0,21.1,68.0,20.0,67.0,19.4,90.0,7.0,030,,29.75,,,30.21,AA,,30.22,4181
11618,2013,4,27,751,-5,BKN250,10.0,,54.0,12.2,43.0,6.0,28.0,-2.2,37.0,8.0,040,,30.4,,,30.43,AA,,30.43,4182
13303,2013,9,17,1353,-5,SCT025CB BKN055 CLR080,10.0,,80.0,26.7,75.0,23.6,72.0,22.2,77.0,9.0,040,,29.94,,,29.97,AA,T,29.97,4183
10397,2013,7,27,38,-5,BKN006 OVC200,6.0,BR,73.0,23.0,72.0,22.4,72.0,22.0,97.0,3.0,110,,28.92,,,,SP,,30.02,4184
13871,2013,8,27,2252,-6,CLR,10.0,,84.0,28.9,71.0,21.8,65.0,18.3,53.0,8.0,180,,28.89,,,29.9,AA,,29.94,4185
14908,2013,5,23,253,-8,SCT022 OVC032,10.0,,59.0,15.0,55.0,12.5,51.0,10.6,75.0,5.0,160,,29.77,,,29.83,AA,,29.83,4186
13795,2013,5,29,1255,-5,BKN048 BKN060,10.0,,82.0,28.0,70.0,21.3,64.0,18.0,55.0,8.0,150,,30.15,,,,AA,,30.25,4187
13232,2013,10,3,1051,-6,FEW012 SCT065 BKN110,10.0,-RA,69.0,20.6,67.0,19.4,66.0,18.9,90.0,7.0,200,,29.29,,,29.93,AA,0.07,29.95,4188
11259,2013,6,11,353,-6,FEW300,10.0,,77.0,25.0,72.0,22.0,69.0,20.6,76.0,7.0,180,,29.44,,,29.93,AA,,29.96,4189
12266,2013,6,5,2153,-6,FEW250,10.0,,82.0,27.8,75.0,23.9,72.0,22.2,72.0,3.0,180,,29.7,,,29.8,AA,,29.81,4190
14730,2013,10,30,1856,-5,FEW060 BKN095 OVC230,8.0,,67.0,19.4,65.0,18.4,64.0,17.8,90.0,5.0,120,,29.52,,,30.04,AA,,30.05,4191
13487,2013,5,6,1553,-6,SCT070 BKN300,10.0,,74.0,23.3,58.0,14.2,44.0,6.7,34.0,0.0,000,,29.12,,,30.02,AA,,30.02,4192
11618,2013,8,8,1143,-5,SCT023 BKN030 OVC037,10.0,,82.0,28.0,75.0,23.9,72.0,22.0,72.0,8.0,230,,30.0,,,,SP,,30.03,4193
14730,2013,5,7,1456,-5,FEW060 SCT080 BKN250,10.0,,73.0,22.8,61.0,16.3,53.0,11.7,50.0,6.0,VR ,,29.41,,,29.93,AA,,29.94,4194
13796,2013,6,20,153,-8,CLR,10.0,,57.0,13.9,55.0,12.9,54.0,12.2,90.0,6.0,280,,29.91,,,30.0,AA,,30.0,4195
12478,2013,6,18,1051,-5,FEW043 SCT120 SCT170,10.0,,75.0,23.9,69.0,20.6,66.0,18.9,74.0,6.0,180,,29.87,,,29.89,AA,,29.89,4196
14635,2013,7,25,1953,-5,CLR,10.0,,81.0,27.2,75.0,23.7,72.0,22.2,74.0,6.0,260,,29.98,,,30.0,AA,,30.01,4197
11278,2013,4,10,452,-5,FEW250,10.0,,64.0,17.8,58.0,14.3,53.0,11.7,68.0,9.0,190,,29.88,,,29.94,AA,,29.95,4198
13931,2013,9,18,2351,-5,CLR,10.0,,60.0,15.6,56.0,13.1,52.0,11.1,75.0,0.0,000,,30.17,,,30.19,AA,,30.2,4199
14893,2013,4,29,1753,-8,CLR,10.0,,84.0,28.9,64.0,17.7,50.0,10.0,31.0,3.0,010,,29.68,,,29.72,AA,,29.72,4200
12892,2013,6,25,650,-8,SCT008 BKN010 OVC025,8.0,BCFG,64.0,18.0,61.0,16.1,59.0,15.0,84.0,5.0,160,,29.64,,,,SP,,29.99,4201
15376,2013,7,2,300,-7,OVC110,10.0,,80.0,26.7,67.0,19.2,59.0,15.0,49.0,30.0,120,43.0,27.39,,,,SP,,30.06,4202
12953,2013,6,27,1825,-5,SCT018 BKN150 OVC250,10.0,,79.0,26.0,72.0,22.0,68.0,20.0,69.0,14.0,130,18.0,29.64,,,,SP,,29.67,4203
12173,2013,7,27,1953,-10,FEW023 SCT045 BKN060,10.0,,78.0,25.6,71.0,21.5,67.0,19.4,69.0,15.0,070,,30.0,,,30.01,AA,T,30.02,4204
15376,2013,10,30,2253,-7,CLR,10.0,,51.0,10.6,41.0,4.7,27.0,-2.8,39.0,3.0,190,,27.39,,,30.01,AA,,30.07,4205
13204,2013,8,1,753,-5,BKN170 BKN250,10.0,,81.0,27.2,77.0,25.2,76.0,24.4,85.0,5.0,160,,29.94,,,30.04,AA,,30.05,4206
13487,2013,6,27,253,-6,SCT220 SCT300,10.0,,73.0,22.8,68.0,19.9,65.0,18.3,76.0,5.0,220,,28.92,,,29.79,AA,,29.81,4207
10529,2013,5,25,737,-5,FEW012 OVC030,9.0,-RA,46.0,8.0,45.0,6.9,43.0,6.0,89.0,10.0,340,,29.64,,,,SP,,29.83,4208
13830,2013,4,26,2054,-10,FEW030 SCT048,10.0,,73.0,22.8,65.0,18.0,59.0,15.0,62.0,6.0,090,,29.97,,,30.04,AA,,30.02,4209
13830,2013,6,5,54,-10,CLR,10.0,,75.0,23.9,70.0,21.3,68.0,20.0,79.0,18.0,050,24.0,29.99,,,30.06,AA,,30.04,4210
10529,2013,7,31,451,-5,FEW100,10.0,,60.0,15.6,57.0,13.9,55.0,12.8,84.0,0.0,000,,29.93,,,30.12,AA,,30.13,4211
11697,2013,4,14,1053,-5,BKN018,10.0,,83.0,28.3,77.0,24.8,74.0,23.3,74.0,17.0,160,24.0,29.96,,,29.96,AA,,29.97,4212
11278,2013,10,4,2052,-5,CLR,10.0,,76.0,24.4,70.0,20.8,66.0,18.9,71.0,7.0,180,,29.98,,,30.05,AA,,30.05,4213
14100,2013,9,23,1154,-5,FEW050,10.0,,63.0,17.2,52.0,10.8,40.0,4.4,43.0,6.0,VR ,,30.0,,,30.03,AA,,30.03,4214
13931,2013,7,9,451,-5,CLR,10.0,,75.0,23.9,72.0,22.4,71.0,21.7,87.0,10.0,210,,30.09,,,30.12,AA,,30.12,4215
10529,2013,7,14,2151,-5,FEW100 SCT250,10.0,,77.0,25.0,74.0,23.1,72.0,22.2,85.0,0.0,000,,30.02,,,30.21,AA,,30.22,4216
14869,2013,5,1,1453,-7,SCT075,10.0,,53.0,11.7,38.0,3.5,17.0,-8.3,24.0,17.0,300,30.0,26.05,,,30.38,AA,,30.41,4217
13930,2013,8,18,51,-6,CLR,10.0,,65.0,18.3,63.0,16.9,61.0,16.1,87.0,0.0,000,,29.44,,,30.16,AA,,30.17,4218
10693,2013,5,18,509,-6,SCT009 BKN021 OVC041,4.0,BR,66.0,19.0,65.0,18.2,64.0,18.0,93.0,0.0,000,,29.35,,,,SP,,30.0,4219
12264,2013,9,29,2352,-5,BKN250,10.0,,51.0,10.6,50.0,9.9,49.0,9.4,93.0,0.0,000,,29.73,,,30.08,AA,,30.08,4220
11278,2013,5,11,1552,-5,SCT045 SCT120 BKN200,10.0,,77.0,25.0,67.0,19.4,61.0,16.1,58.0,0.0,000,,29.64,,,29.71,AA,,29.71,4221
11259,2013,5,16,223,-6,BKN008 OVC100,10.0,,64.0,18.0,62.0,16.7,61.0,16.0,90.0,15.0,140,,29.27,,,,SP,,29.79,4222
10721,2013,8,19,1754,-5,FEW050 BKN140 BKN250,10.0,,79.0,26.1,66.0,18.9,58.0,14.4,49.0,11.0,270,20.0,29.94,,,29.96,AA,,29.97,4223
12173,2013,9,12,2253,-10,FEW025 SCT038 BKN046,10.0,,78.0,25.6,73.0,22.5,70.0,21.1,77.0,5.0,040,,29.95,,,29.97,AA,,29.97,4224
12892,2013,9,1,353,-8,BKN150,10.0,,70.0,21.1,67.0,19.3,65.0,18.3,84.0,6.0,270,,29.56,,,29.9,AA,,29.91,4225
12451,2013,4,18,1756,-5,FEW045 SCT150 BKN250,10.0,,77.0,25.0,69.0,20.7,65.0,18.3,67.0,9.0,100,,29.96,,,29.98,AA,,29.99,4226
13851,2013,8,1,52,-6,OVC250,10.0,,79.0,26.1,74.0,23.0,71.0,21.7,77.0,7.0,050,,28.69,,,30.03,AA,,30.08,4227
13796,2013,8,19,1553,-8,FEW055,10.0,,67.0,19.4,63.0,17.4,61.0,16.1,81.0,14.0,300,,29.75,,,29.84,AA,,29.84,4228
12451,2013,8,18,1856,-5,FEW030 SCT120 BKN250,10.0,,82.0,27.8,77.0,25.0,75.0,23.9,79.0,6.0,130,,30.06,,,30.09,AA,,30.09,4229
14893,2013,8,20,853,-8,FEW180,10.0,,72.0,22.2,64.0,17.8,59.0,15.0,64.0,11.0,150,,29.8,,,29.83,AA,,29.84,4230
13495,2013,10,18,553,-6,OVC018,10.0,,66.0,18.9,62.0,16.5,59.0,15.0,78.0,11.0,030,,29.99,,,30.01,AA,,30.01,4231
13495,2013,6,4,1253,-6,FEW035CB SCT110,10.0,,88.0,31.1,78.0,25.5,74.0,23.3,63.0,9.0,050,,29.89,,,29.92,AA,,29.91,4232
15016,2013,10,19,1851,-6,CLR,10.0,,51.0,10.6,43.0,6.2,34.0,1.1,52.0,3.0,210,,29.21,,,29.98,AA,,29.97,4233
14122,2013,10,11,1951,-5,FEW035 BKN065,10.0,,62.0,16.7,57.0,14.1,54.0,12.2,75.0,0.0,000,,28.8,,,30.11,AA,,30.09,4234
14107,2013,10,1,151,-7,CLR,10.0,,73.0,22.8,55.0,12.6,38.0,3.3,28.0,7.0,080,,28.68,,,29.8,AA,,29.85,4235
10821,2013,6,6,54,-5,BKN065 BKN250,10.0,,65.0,18.3,58.0,14.3,52.0,11.1,63.0,3.0,150,,29.92,,,30.08,AA,,30.09,4236
13244,2013,7,16,54,-6,FEW250,10.0,,78.0,25.6,73.0,22.9,71.0,21.7,79.0,3.0,100,,29.83,,,30.18,AA,,30.19,4237
14908,2013,9,14,439,-8,FEW003,2.5,HZ,66.0,19.0,63.0,17.2,61.0,16.0,84.0,3.0,210,,29.63,,,,SP,,29.69,4238
10713,2013,10,10,353,-7,CLR,7.0,,37.0,2.8,36.0,2.0,34.0,1.1,89.0,5.0,310,,26.83,,,29.78,AA,,29.79,4239
15304,2013,6,4,353,-5,FEW024 BKN065,10.0,,77.0,25.0,74.0,23.1,72.0,22.2,85.0,5.0,150,,29.96,,,29.96,AA,,29.97,4240
10800,2013,5,27,2053,-8,CLR,10.0,,68.0,20.0,60.0,15.7,55.0,12.8,63.0,10.0,120,,29.11,,,29.85,AA,,29.89,4241
11618,2013,4,28,551,-5,SCT250,10.0,,49.0,9.4,44.0,6.6,38.0,3.3,66.0,3.0,210,,30.26,,,30.29,AA,,30.29,4242
10721,2013,5,14,1754,-5,FEW070 BKN090,10.0,,57.0,13.9,44.0,6.3,25.0,-3.9,29.0,9.0,310,,29.95,,,29.98,AA,,29.98,4243
14492,2013,7,12,251,-5,BKN006 BKN015 BKN040,10.0,,72.0,22.2,71.0,21.4,70.0,21.1,93.0,3.0,250,,29.43,,,29.88,AA,T,29.9,4244
13244,2013,9,10,2254,-6,SCT140 OVC160,10.0,,80.0,26.7,73.0,22.9,70.0,21.1,72.0,3.0,150,,29.76,,,30.1,AA,,30.12,4245
14492,2013,6,7,1500,-5,BKN008CB OVC018CB,2.0,TSRA BR,70.0,21.0,67.0,19.6,66.0,19.0,87.0,11.0,360,23.0,29.05,,,,SP,,29.51,4246
13487,2013,7,21,453,-6,BKN045 BKN150,10.0,,64.0,17.8,56.0,13.2,49.0,9.4,58.0,6.0,090,,29.04,,,29.92,AA,,29.93,4247
11618,2013,7,7,351,-5,SCT250,10.0,,79.0,26.1,74.0,23.4,72.0,22.2,79.0,9.0,220,,30.01,,,30.03,AA,,30.04,4248
14307,2013,4,29,1051,-5,FEW050 SCT130 BKN160,10.0,,60.0,15.6,49.0,9.2,36.0,2.2,41.0,14.0,150,,30.21,,,30.28,AA,,30.28,4249
10821,2013,5,25,254,-5,FEW120,10.0,,45.0,7.2,40.0,4.1,32.0,0.0,60.0,15.0,290,22.0,29.94,,,30.11,AA,,30.11,4250
10821,2013,6,19,2054,-5,FEW040,10.0,,65.0,18.3,61.0,16.3,59.0,15.0,81.0,0.0,000,,29.95,,,30.12,AA,,30.12,4251
11433,2013,6,23,653,-5,SCT032 BKN120 OVC220,6.0,HZ,72.0,22.2,69.0,20.4,67.0,19.4,84.0,10.0,190,,29.38,,,30.08,AA,,30.09,4252
13931,2013,10,9,1318,-5,CLR007 CLR013 CLR021,0.75,,61.0,16.0,,,61.0,16.0,,24.0,020,32.0,,,,,SP,,30.07,4253
14683,2013,8,16,151,-6,FEW250,10.0,,77.0,25.0,74.0,23.1,72.0,22.2,85.0,5.0,160,,29.12,,,29.93,AA,,29.99,4254
12266,2013,8,17,417,-6,SCT034 SCT250,10.0,,73.0,23.0,71.0,21.6,70.0,21.0,90.0,5.0,020,,29.87,,,,SP,,29.98,4255
11042,2013,8,4,1051,-5,BKN034,10.0,,67.0,19.4,60.0,15.2,54.0,12.2,63.0,13.0,340,,29.29,,,30.15,AA,,30.16,4256
14122,2013,5,31,1151,-5,SCT038 SCT075,10.0,,83.0,28.3,69.0,20.4,61.0,16.1,48.0,6.0,240,,28.82,,,30.11,AA,,30.11,4257
14107,2013,7,19,2149,-7,SCT095 BKN180 BKN200,10.0,,93.0,34.0,74.0,23.5,66.0,19.0,41.0,13.0,160,21.0,28.61,,,,SP,,29.78,4258
14908,2013,10,1,553,-8,FEW010,8.0,,62.0,16.7,59.0,15.0,57.0,13.9,84.0,0.0,000,,29.84,,,29.9,AA,,29.9,4259
13871,2013,6,5,2152,-6,CLR,10.0,,59.0,15.0,55.0,12.5,51.0,10.6,75.0,0.0,000,,28.96,,,30.0,AA,,30.01,4260
11278,2013,6,27,452,-5,BKN005 OVC250,7.0,,72.0,22.2,69.0,20.7,68.0,20.0,87.0,7.0,200,,29.75,,,29.82,AA,,29.82,4261
12954,2013,4,3,2053,-8,SCT008,6.0,HZ,59.0,15.0,56.0,13.4,54.0,12.2,84.0,7.0,290,,30.03,,,30.07,AA,,30.07,4262
13931,2013,10,11,1051,-5,OVC008,1.0,,,,,,,,,3.0,320,,29.85,,,29.88,AA,T,29.88,4263
14524,2013,8,2,1854,-5,FEW045 BKN300,10.0,,83.0,28.3,71.0,21.7,65.0,18.3,55.0,5.0,240,,29.78,,,29.97,AA,,29.96,4264
13342,2013,5,3,1252,-6,BKN006 OVC028,10.0,-RA,42.0,5.6,41.0,4.8,39.0,3.9,89.0,18.0,020,26.0,29.33,,,30.08,AA,T,30.07,4265
12892,2013,8,13,153,-8,OVC010,10.0,,63.0,17.2,61.0,15.9,59.0,15.0,87.0,0.0,000,,29.59,,,29.94,AA,,29.94,4266
13930,2013,10,1,551,-6,OVC007,7.0,,63.0,17.2,62.0,16.5,61.0,16.1,93.0,11.0,210,,29.21,,,29.93,AA,,29.93,4267
13830,2013,9,10,954,-10,SCT027,10.0,,85.0,29.4,77.0,24.7,73.0,22.8,67.0,18.0,040,24.0,30.02,,,30.08,AA,,30.07,4268
14683,2013,6,15,251,-6,BKN008 OVC012,7.0,,78.0,25.6,77.0,24.7,76.0,24.4,94.0,3.0,130,,29.08,,,29.89,AA,,29.95,4269
12953,2013,6,15,551,-5,FEW250,10.0,,65.0,18.3,58.0,14.5,53.0,11.7,65.0,7.0,330,,29.92,,,29.95,AA,,29.95,4270
12954,2013,4,22,53,-8,OVC010,9.0,,59.0,15.0,55.0,12.8,52.0,11.1,78.0,5.0,150,,29.96,8.0,5.0,30.0,AA,,30.0,4271
10140,2013,5,5,352,-7,FEW035 BKN140 BKN220,10.0,,52.0,11.1,37.0,2.9,16.0,-8.9,24.0,28.0,100,38.0,24.74,,,29.9,AA,,30.08,4272
13232,2013,8,11,451,-6,FEW055,10.0,,64.0,17.8,59.0,15.2,56.0,13.3,75.0,0.0,000,,29.46,,,30.09,AA,,30.12,4273
12264,2013,6,12,1052,-5,FEW042 SCT250,10.0,,85.0,29.4,71.0,21.7,64.0,17.8,49.0,13.0,310,,29.52,,,29.86,AA,,29.87,4274
10397,2013,8,12,852,-5,FEW020 SCT060,10.0,,82.0,27.8,76.0,24.2,73.0,22.8,74.0,8.0,290,,29.04,,,30.11,AA,,30.14,4275
13204,2013,8,28,853,-5,SCT250,10.0,,82.0,27.8,75.0,23.9,72.0,22.2,72.0,7.0,090,,29.95,,,30.06,AA,,30.06,4276
14057,2013,5,5,653,-8,FEW250,10.0,,61.0,16.1,51.0,10.7,42.0,5.6,50.0,6.0,320,,29.77,,,29.88,AA,,29.89,4277
10721,2013,8,7,654,-5,BKN250,10.0,,66.0,18.9,62.0,16.9,60.0,15.6,81.0,6.0,150,,30.16,,,30.19,AA,,30.19,4278
10693,2013,10,16,1153,-6,FEW018 BKN021 OVC060,10.0,,70.0,21.1,65.0,18.3,62.0,16.7,76.0,8.0,200,,29.33,,,29.96,AA,T,29.98,4279
14869,2013,4,8,153,-7,FEW080 OVC110,10.0,,48.0,8.9,43.0,5.9,37.0,2.8,66.0,11.0,340,,25.29,6.0,13.0,29.46,AA,,29.54,4280
13930,2013,9,18,1251,-6,FEW036 BKN049 OVC200,10.0,,80.0,26.7,70.0,20.8,64.0,17.8,58.0,10.0,190,,29.27,,,29.98,AA,,29.99,4281
12266,2013,5,8,1853,-6,FEW045 SCT150,10.0,,72.0,22.2,66.0,19.1,63.0,17.2,73.0,15.0,120,,29.87,,,29.98,AA,,29.98,4282
14570,2013,5,6,1255,-8,FEW036 SCT060 BKN100,10.0,,61.0,16.1,48.0,9.0,36.0,2.2,39.0,22.0,300,29.0,25.4,,,29.75,AA,,29.85,4283
15016,2013,9,3,1651,-6,FEW250,10.0,,81.0,27.2,65.0,18.1,54.0,12.2,39.0,3.0,010,,29.27,,,30.0,AA,,30.03,4284
14730,2013,7,13,156,-5,CLR,10.0,,68.0,20.0,63.0,17.3,60.0,15.6,76.0,5.0,030,,29.51,,,30.02,AA,,30.04,4285
12266,2013,7,27,1358,-6,BKN043CB OVC060,6.0,+RA,86.0,30.0,78.0,25.6,75.0,24.0,70.0,10.0,200,,29.79,,,,SP,,29.9,4286
12889,2013,4,19,256,-8,CLR,10.0,,51.0,10.6,36.0,2.3,10.0,-12.2,19.0,7.0,210,,27.89,,,30.17,AA,,30.19,4287
11618,2013,8,2,851,-5,FEW030 SCT250,10.0,,77.0,25.0,68.0,20.0,63.0,17.2,62.0,7.0,280,,29.87,,,29.9,AA,,29.9,4288
12191,2013,5,22,1147,-6,SCT017,10.0,,84.0,29.0,76.0,24.6,73.0,23.0,70.0,7.0,VR ,,29.85,,,,SP,,29.9,4289
13851,2013,4,15,952,-6,BKN024,10.0,,61.0,16.1,50.0,9.9,39.0,3.9,44.0,14.0,030,,28.35,,,29.7,AA,,29.73,4290
